3.0631,3.086,3.0173,3.0554,78530,3
2.9867,3.0554,2.9867,3.0173,128747,3
3.0478,3.0631,3.002,3.0554,81093,3
3.0249,3.0554,2.9867,3.0249,74279,3
3.0249,3.0249,2.9026,3.0173,57919,3
2.9485,2.9791,2.9255,2.9715,39807,3
2.9715,2.9791,2.9103,2.9332,69872,3
2.9026,2.9332,2.788,2.9332,35086,3
2.7958,2.9408,2.7958,2.9408,70253,3
2.9408,2.9408,2.8645,2.8721,49510,3
2.9026,2.9255,2.9026,2.9255,61620,3
2.9255,2.9255,2.8797,2.9026,30718,3
2.9026,3.0478,2.8875,3.0478,88758,3
3.0478,3.0935,2.9867,3.0478,69062,3
3.0478,3.0935,3.0402,3.0554,108555,3
3.0707,3.0707,3.002,3.0554,42658,3
3.0554,3.0554,2.8875,2.8875,33949,3
2.9408,2.9637,2.9026,2.9561,10959,3
2.9178,2.9561,2.9178,2.9255,9638,3
2.9255,2.9255,2.9026,2.9255,6094,3
2.9026,3.002,2.8797,2.9944,32131,3
3.0554,3.1319,2.9408,2.9408,29435,3
2.9408,3.0173,2.9103,2.9103,17000,3
2.9944,2.9944,2.9178,2.9867,48674,3
2.9867,2.9944,2.9103,2.9791,16817,3
2.9791,2.9944,2.9485,2.9867,22440,3
2.9867,3.0478,2.9791,3.0478,69560,3
3.0402,3.0478,3.0249,3.0478,32837,3
3.0478,3.0478,2.9791,3.0478,115669,3
3.0478,3.0478,2.8797,2.9026,26258,3
2.8263,2.9408,2.7958,2.9178,19172,3
2.9026,3.0478,2.9026,2.9485,37087,3
2.9026,3.002,2.9026,2.9791,12369,3
2.8416,2.9561,2.8416,2.9408,40605,3
2.9332,2.9791,2.9178,2.9715,29448,3
2.9791,2.9791,2.9715,2.9715,15510,3
2.9715,3.2081,2.9715,3.1777,190486,3
3.3228,3.3228,3.1548,3.2081,85449,3
3.2235,3.2539,3.1777,3.2081,48242,3
3.2081,3.5137,3.2081,3.3992,118405,3
3.3763,3.4984,3.2158,3.4984,73325,3
3.6589,3.7887,3.5978,3.7887,204793,3
3.8193,3.8881,3.7735,3.7887,132004,3
3.7964,3.8193,3.636,3.8117,89213,3
3.7887,4.0026,3.7887,3.9797,109903,3
4.1477,4.4379,4.0638,4.4379,229222,3
4.8122,4.8199,4.2241,4.4608,151174,3
4.4379,4.4608,4.2547,4.3463,65975,3
4.3387,4.5907,4.3005,4.3234,38892,3
4.3617,4.3617,4.102,4.3157,39205,3
4.2776,4.2776,4.0867,4.1325,78476,3
4.1706,4.2089,3.9797,4.2013,89658,3
4.27,4.27,3.9874,4.1325,55735,3
4.1477,4.2013,3.8423,4.2013,33778,3
4.2013,4.3617,4.1401,4.3234,42267,3
4.354,4.7435,4.354,4.5831,82832,3
4.5831,4.5907,4.4533,4.5525,35363,3
4.4608,4.5678,4.4533,4.4761,49681,3
4.4379,4.5373,4.4303,4.4379,112008,3
4.3998,4.4227,4.2471,4.2624,51497,3
4.3082,4.4227,4.2089,4.2853,65085,3
4.4456,4.7282,4.2853,4.6594,290437,3
4.7817,4.8199,4.5068,4.6977,202216,3
4.7358,4.7358,4.5143,4.5831,55723,3
4.4761,4.5907,4.4608,4.5143,76634,3
4.4761,4.8047,4.4761,4.8047,222055,3
4.8199,4.8505,4.7053,4.7971,96263,3
4.8276,4.8276,4.5373,4.7817,50910,3
4.629,4.7894,4.629,4.7817,36381,3
4.7435,4.7435,4.629,4.7358,9232,3
4.7358,4.7817,4.6365,4.7741,13861,3
4.9345,5.2019,4.9345,5.1254,171472,3
5.2936,5.3547,5.1636,5.2324,73888,3
5.1865,5.2324,5.1712,5.2019,50347,3
5.2248,5.4157,5.2019,5.3547,74736,3
5.4157,5.4998,5.3088,5.3088,115762,3
5.2782,5.3547,5.217,5.3393,68199,3
5.7366,5.7366,5.217,5.3698,82387,3
5.0491,5.7366,5.0491,5.7137,63452,3
5.7137,6.1184,5.7137,6.0116,129257,3
6.0344,6.0344,5.7977,5.8741,66813,3
5.897,6.1184,5.5991,5.622,232111,3
5.7366,5.8129,5.5533,5.6143,48323,3
5.4844,5.7366,5.4693,5.4693,31608,3
5.5839,5.897,5.5839,5.7289,139222,3
5.8129,5.8894,5.5839,5.6983,83826,3
5.8436,5.8436,5.6372,5.7059,29216,3
5.7059,5.7059,5.515,5.6907,37205,3
5.6829,5.6983,5.5455,5.6983,66420,3
5.6983,5.8511,5.6601,5.6907,78007,3
5.7366,5.8129,5.5379,5.6372,73965,3
5.5533,5.6372,5.3851,5.4922,50203,3
5.4386,5.5455,5.4006,5.5073,41441,3
5.5303,5.5839,5.3927,5.5455,38735,3
5.5379,5.5379,5.4157,5.4615,26155,3
5.4386,5.5379,5.3927,5.3927,48661,3
5.4922,5.7289,5.3851,5.6907,63387,3
5.7059,6.0498,5.3851,6.0344,118520,3
6.4241,6.8747,6.3095,6.4852,217581,3
6.4852,6.4852,6.1568,6.233,141916,3
6.1338,6.4241,6.1338,6.3095,123594,3
6.3476,6.4241,6.172,6.4241,124902,3
6.7295,6.7295,6.3171,6.3325,115644,3
6.3782,6.3782,6.0498,6.1873,143052,3
6.1184,6.1184,5.9123,5.9123,69951,3
5.8894,6.1184,5.8206,6.0727,34970,3
6.0803,6.0803,5.8816,5.9427,24728,3
6.1109,6.1109,5.8511,5.9656,61870,3
5.8511,6.2713,5.8358,6.126,62365,3
6.1184,6.1184,5.9656,6.0421,45129,3
5.8894,6.004,5.8129,5.8129,42800,3
5.8053,6.004,5.7366,5.7442,40972,3
5.9123,5.9123,5.6754,5.6754,45170,3
5.7747,5.8129,5.4844,5.4922,58574,3
5.4922,5.5913,5.4922,5.5226,52754,3
5.5991,5.8129,5.5913,5.5991,50923,3
5.7747,5.8511,5.4386,5.7824,59292,3
5.8053,5.8282,5.5991,5.7518,18950,3
5.8053,5.8053,5.5839,5.5839,30092,3
5.5455,5.7366,5.5455,5.6983,28274,3
5.6754,5.6829,5.515,5.6601,45000,3
5.6601,5.7366,5.6067,5.6601,34865,3
5.8436,5.9656,5.7747,5.8587,50050,3
5.7366,5.7366,5.431,5.5455,72031,3
5.5073,5.5073,5.3165,5.431,66106,3
5.5839,5.5913,5.3698,5.4998,18100,3
5.4693,5.622,5.3927,5.5763,28809,3
5.6143,5.6143,5.431,5.431,19040,3
5.5685,5.5685,5.3547,5.4768,15273,3
5.431,5.5455,5.4234,5.5226,16740,3
5.5226,5.5226,5.2782,5.4463,18008,3
5.2782,5.3547,4.9038,4.9038,53696,3
4.9727,4.9727,4.5602,4.8276,112884,3
4.881,4.9651,4.8122,4.9422,42436,3
4.9727,5.263,4.9727,5.2248,19460,3
5.1484,5.1484,4.8199,5.0033,31529,3
5.1179,5.1712,4.9267,4.9267,30471,3
5.0491,5.0491,4.8963,4.9956,5387,3
4.8199,4.9727,4.7053,4.7588,88430,3
4.5143,4.5143,4.0638,4.1325,176232,3
4.0638,4.3617,4.0638,4.2547,108816,3
4.3463,4.354,4.0561,4.3157,29553,3
4.1783,4.186,3.5366,3.9339,120574,3
3.7659,3.9568,3.5595,3.6894,150468,3
3.7659,3.7659,3.4068,3.5672,115200,3
3.1777,3.3533,2.6735,2.8645,244497,3
2.8568,3.0478,2.5436,3.0325,206274,3
3.0935,3.2388,2.8797,2.9332,137023,3
3.002,3.002,2.7499,2.8338,44559,3
2.8645,3.0249,2.7499,2.9255,66602,3
3.0402,3.1319,2.9944,3.0325,68105,3
3.0554,3.1624,3.0173,3.1624,88664,3
3.3992,3.3992,3.2464,3.2693,117596,3
3.2769,3.3305,3.0554,3.1777,67878,3
2.9103,3.1777,2.9103,3.17,74882,3
3.2464,3.3609,3.0173,3.1777,56070,3
3.2617,3.2617,3.086,3.2081,32444,3
3.3152,3.3533,3.2081,3.2693,31476,3
3.3305,3.8193,3.2235,3.7583,123076,3
3.7964,3.7964,3.4374,3.4374,81269,3
3.5137,3.552,3.3609,3.4603,41024,3
3.5137,3.552,3.1548,3.3152,49380,3
3.1395,3.3228,3.0554,3.2081,57675,3
3.2006,3.2847,3.1319,3.2693,41646,3
3.2693,3.2693,3.1624,3.2693,23671,3
3.3457,3.3457,3.1624,3.2769,16325,3
3.4374,3.4374,3.2081,3.2617,35142,3
3.2847,3.2847,3.1166,3.2081,32708,3
3.3076,3.3076,3.1011,3.1319,44025,3
3.2464,3.3609,3.17,3.17,52988,3
3.2006,3.2539,3.17,3.2388,31114,3
3.2006,3.2081,3.1319,3.2081,20081,3
3.17,3.2006,3.0554,3.1624,20592,3
3.1395,3.1395,3.0783,3.1319,6433,3
3.1011,3.1395,2.9791,3.0935,39544,3
3.0325,3.0935,3.0249,3.086,15509,3
3.0173,3.0249,2.9867,3.0249,45066,3
3.0249,3.0249,2.8645,2.9408,29666,3
2.9408,2.9791,2.8263,2.9026,40037,3
2.9103,2.9255,2.8338,2.9026,38314,3
2.9026,3.5137,2.9026,3.4221,333559,3
3.468,3.743,3.2081,3.4755,220369,3
3.4374,3.4374,3.3305,3.3686,34317,3
3.3763,3.3763,3.2464,3.3533,24279,3
3.4984,3.4984,3.3609,3.3915,26196,3
3.445,3.445,3.3763,3.3763,10131,3
3.3763,3.4297,3.2847,3.3609,32431,3
3.3533,3.3533,3.2081,3.2235,53069,3
3.1472,3.3533,3.1472,3.2847,24017,3
3.17,3.2769,3.1472,3.2769,32171,3
3.2464,3.3686,3.2464,3.3076,32622,3
3.3457,3.3457,3.2693,3.2693,10836,3
3.2847,3.2847,3.1319,3.2464,12574,3
3.2464,3.2539,3.17,3.1929,10567,3
3.1929,3.2464,3.1472,3.1624,25232,3
3.2006,3.2311,3.1319,3.1548,26392,3
3.1319,3.1319,3.0173,3.0173,37935,3
3.0249,3.1852,3.0249,3.0554,20695,3
3.1319,3.1319,2.9791,3.0402,5301,3
3.0402,3.1241,2.9408,3.1241,59477,3
3.0173,3.1241,2.9791,3.0478,45551,3
3.0402,3.0707,2.9791,2.9867,35938,3
2.5207,2.5972,2.2991,2.4137,403922,3
2.3679,2.3757,2.0242,2.0624,190496,3
1.9096,2.2075,1.9096,2.1159,142262,3
2.1387,2.1922,2.0013,2.1006,48600,3
2.1159,2.1617,2.0624,2.1463,21347,3
2.1541,2.2075,2.0776,2.2075,32050,3
2.2381,2.2381,2.1006,2.177,33268,3
2.2381,2.2381,2.0624,2.1234,42239,3
2.1846,2.1846,1.9936,2.1159,27191,3
2.0624,2.1387,2.0166,2.0318,24181,3
2.0318,2.0776,1.9784,2.0624,28071,3
1.986,2.0547,1.9096,1.9249,45330,3
1.9096,2.1312,1.7569,2.0624,106249,3
2.0701,2.0776,1.9479,1.963,47919,3
1.9936,2.0701,1.8332,1.8332,40955,3
1.8179,1.9784,1.8179,1.9096,28583,3
1.9402,2.0242,1.9096,2.0242,16713,3
2.0624,2.2075,2.0242,2.2075,60241,3
2.2152,2.4367,2.2152,2.3298,85360,3
2.3679,2.3679,2.1846,2.1846,45494,3
2.1693,2.1693,2.0318,2.1312,13960,3
2.1006,2.2304,2.0624,2.1846,21986,3
2.177,2.2533,2.1082,2.1463,113463,3
2.177,2.2381,2.0624,2.2152,31087,3
2.2152,2.3449,2.2152,2.3449,77163,3
2.3449,2.3449,2.1846,2.322,40074,3
2.177,2.2916,2.177,2.2916,38411,3
2.2916,2.2916,2.1387,2.2075,12604,3
2.2687,2.2687,2.0547,2.1006,66803,3
2.0624,2.0853,1.9936,2.0242,38975,3
1.879,2.0776,1.879,1.986,53176,3
2.0242,2.0624,1.9173,1.9173,61260,3
1.9096,1.9096,1.8332,1.8561,156884,3
1.8561,1.9019,1.8485,1.8561,109394,3
1.9784,2.0624,1.9096,1.9402,40708,3
1.9479,2.0013,1.9096,2.0013,28698,3
1.986,2.0394,1.8485,2.0242,4672,3
1.9707,1.9784,1.9096,1.9784,14303,3
2.0547,2.0547,1.8714,1.9936,1767,3
1.8485,1.9402,1.8103,1.9173,19331,3
1.8485,1.8943,1.8332,1.879,26723,3
1.8332,1.8332,1.7873,1.8256,47410,3
1.8027,1.8714,1.7645,1.8256,21826,3
1.8256,1.8714,1.7645,1.8179,7998,3
1.8103,1.8638,1.6881,1.8103,28505,3
1.7569,1.8103,1.7569,1.7569,18932,3
1.6193,1.8103,1.6193,1.7569,54600,3
1.8103,1.8485,1.7645,1.8332,7922,3
1.8409,1.9402,1.7722,1.8332,8734,3
1.7645,1.7722,1.7569,1.7569,8215,3
1.6957,1.8103,1.6805,1.7569,44940,3
1.7569,1.8332,1.711,1.711,10175,3
1.8179,1.8409,1.7569,1.8332,42219,3
1.8409,1.9096,1.8332,1.8561,16400,3
1.8332,1.8332,1.7873,1.8256,3729,3
1.8485,1.8485,1.795,1.8409,23570,3
1.9096,1.9096,1.8027,1.879,5562,3
1.8714,1.879,1.7645,1.879,12323,3
1.9019,1.9479,1.8103,1.9019,34937,3
1.9784,1.9784,1.8409,1.9326,14728,3
1.9096,1.986,1.8409,1.9019,30608,3
1.879,1.9019,1.8179,1.9019,19458,3
1.7569,1.8714,1.7569,1.8714,28933,3
1.9019,1.9555,1.8714,1.9096,2250,3
1.9402,1.9402,1.9096,1.9096,13554,3
1.9096,1.9707,1.8714,1.9707,3914,3
1.9707,1.9707,1.879,1.879,8536,3
1.963,1.963,1.8561,1.9096,16101,3
1.9096,1.9479,1.9096,1.9096,31873,3
1.9479,2.0089,1.9479,1.986,37195,3
1.986,2.0394,1.986,2.0394,8994,3
1.9936,2.0089,1.986,2.0089,11477,3
2.0624,2.1617,2.0166,2.1159,45408,3
2.0624,2.1312,2.0318,2.1159,12220,3
2.1387,2.1387,2.0089,2.0089,23146,3
2.0394,2.0394,2.0089,2.0242,24272,3
1.986,2.1006,1.986,2.0013,7222,3
1.9936,2.0853,1.986,2.0394,17943,3
1.9936,2.0242,1.9479,1.9479,14302,3
1.9096,1.9096,1.8256,1.9019,5624,3
1.8409,1.8943,1.8409,1.8866,1584,3
1.8332,1.9019,1.8332,1.9019,2736,3
1.9479,1.9479,1.8409,1.8409,3966,3
1.8409,2.0624,1.7569,2.0624,35631,3
2.0166,2.0166,1.9096,2.0166,927,3
1.986,2.0089,1.9096,1.9784,19563,3
1.9096,2.047,1.9096,2.0394,63289,3
2.0624,2.0624,1.9096,1.9707,21613,3
1.9326,1.9784,1.8409,1.963,8182,3
1.8714,1.9173,1.8332,1.8485,36354,3
1.8561,1.8943,1.8027,1.8332,8433,3
1.8332,1.9326,1.8103,1.8866,2762,3
1.8714,1.8866,1.8103,1.8332,6978,3
1.8332,1.8409,1.7798,1.795,38292,3
1.795,1.8485,1.795,1.8485,18538,3
1.8332,1.8866,1.8332,1.8866,8182,3
1.9096,1.963,1.8943,1.8943,29498,3
1.879,2.0089,1.879,1.9479,25737,3
1.795,2.0166,1.795,1.9936,11563,3
2.0089,2.2458,2.0089,2.1922,119772,3
2.2916,2.3298,2.0624,2.1617,76079,3
2.1463,2.1541,2.0624,2.1312,13576,3
2.2075,2.2152,2.1082,2.1846,15302,3
2.2152,2.2458,2.1541,2.2075,32721,3
2.2381,2.2381,2.1387,2.1999,8265,3
2.2152,2.2152,2.1006,2.1846,37853,3
2.1846,2.2228,2.1234,2.1387,14165,3
2.2075,2.2075,2.1159,2.1846,1538,3
2.1006,2.1006,1.9096,1.9784,58668,3
2.0624,2.0624,1.795,1.9555,32744,3
1.963,1.963,1.8638,1.9019,9109,3
1.963,1.963,1.8485,1.9326,2326,3
1.9249,1.9479,1.8332,1.9096,16402,3
1.879,1.8866,1.795,1.8866,20950,3
1.8866,1.8866,1.7645,1.8332,5510,3
1.7569,1.9096,1.7569,1.8332,16463,3
1.8714,1.986,1.8103,1.9326,23969,3
2.0853,2.0853,1.879,1.9479,27711,3
1.9096,1.9479,1.8332,1.9402,15920,3
1.9096,1.9096,1.8332,1.8332,3334,3
1.8714,2.047,1.8103,1.9096,16554,3
1.9326,1.9326,1.8332,1.8638,127264,3
1.8638,1.879,1.8103,1.8714,3819,3
1.8638,1.8638,1.8103,1.8485,10056,3
1.8179,1.8561,1.795,1.795,4111,3
1.8943,1.8943,1.795,1.8256,3188,3
1.8179,1.8256,1.7645,1.8256,2019,3
1.8179,1.8256,1.7798,1.8256,9181,3
1.795,1.795,1.7569,1.795,12717,3
1.8332,1.8332,1.7645,1.8256,3667,3
1.8638,1.8638,1.7645,1.7645,30079,3
1.8027,1.8027,1.6805,1.7798,22433,3
1.711,1.7798,1.6805,1.7798,13211,3
1.7798,1.8561,1.7263,1.8179,1891,3
1.8256,1.8256,1.7645,1.8179,4452,3
1.7645,1.8485,1.7645,1.7722,1971,3
1.8256,1.8256,1.7339,1.7873,3965,3
1.7186,1.8027,1.7186,1.8027,1660,3
1.7645,1.7722,1.7186,1.7339,10656,3
1.7798,1.7798,1.711,1.7339,5792,3
1.7873,1.7873,1.7186,1.7493,1748,3
1.7186,1.7415,1.6881,1.7033,6612,3
1.8027,1.8027,1.7033,1.7722,1114,3
1.7722,1.7722,1.7645,1.7645,159,3
1.7569,1.7569,1.6805,1.6805,2902,3
1.7415,1.7569,1.5887,1.6728,5974,3
1.5277,1.6805,1.5277,1.6575,852,3
1.5277,1.6957,1.5277,1.6957,1697,3
1.7645,1.7645,1.5658,1.6041,4813,3
1.6575,1.7569,1.4971,1.5582,31266,3
1.5429,1.5582,1.4131,1.4437,22565,3
1.4284,1.5277,1.3979,1.4437,17765,3
1.4284,1.5124,1.3368,1.4513,8189,3
1.4513,1.4513,1.4513,1.4513,929,3
1.4666,1.4666,1.375,1.4437,9138,3
1.4437,1.4513,1.3063,1.4437,3142,3
1.4437,1.4742,1.375,1.4437,834,3
1.375,1.4208,1.2375,1.2679,41459,3
1.2299,1.3368,1.2299,1.3368,3872,3
1.3368,1.3368,1.2679,1.2986,8645,3
1.2375,1.3139,1.2222,1.2299,5445,3
1.2909,1.2909,1.2528,1.2679,2139,3
1.2679,1.3139,1.2604,1.2604,9238,3
1.2604,1.2679,1.2604,1.2679,2736,3
1.2299,1.2986,1.2299,1.2604,1761,3
1.2604,1.2604,1.2604,1.2604,523,3
1.2604,1.3368,1.2604,1.3139,9518,3
1.3597,1.3673,1.2986,1.3368,1132,3
1.3597,1.3597,1.2222,1.2604,7516,3
1.2604,1.2986,1.2069,1.2756,8856,3
1.2986,1.2986,1.2604,1.2604,3300,3
1.2604,1.2604,1.2222,1.2299,7195,3
1.2909,1.2909,1.184,1.2069,22124,3
1.2069,1.2679,1.1305,1.2375,6705,3
1.2604,1.3673,1.2604,1.3597,23625,3
1.3597,1.4055,1.3063,1.375,15745,3
1.375,1.4055,1.375,1.4055,1249,3
1.4055,1.4055,1.3215,1.3215,2642,3
1.3292,1.3368,1.2222,1.2986,2132,3
1.2986,1.3368,1.2833,1.2833,2097,3
1.3368,1.375,1.3368,1.375,2023,3
1.3368,1.4055,1.2986,1.3902,5748,3
1.3902,1.4131,1.3368,1.4055,19367,3
1.4055,1.4055,1.2833,1.4055,10063,3
1.4131,1.4131,1.3292,1.3368,8883,3
1.2986,1.4055,1.1993,1.2756,17486,3
1.2375,1.2528,1.2222,1.2528,20658,3
1.2069,1.2299,1.1763,1.2299,8996,3
1.184,1.2604,1.184,1.2375,6786,3
1.2679,1.2679,1.184,1.2222,6548,3
1.2222,1.3139,1.2222,1.2986,7257,3
1.3063,1.3063,1.2604,1.3063,5303,3
1.3063,1.3368,1.2604,1.3292,8527,3
1.2909,1.459,1.2604,1.4513,20365,3
1.4361,1.4513,1.2986,1.2986,5472,3
1.4284,1.4284,1.3063,1.3673,3148,3
1.375,1.4208,1.2909,1.3902,1704,3
1.4131,1.4131,1.2833,1.2909,9588,3
1.3673,1.3673,1.2679,1.3215,20041,3
1.2756,1.3368,1.2375,1.3368,31584,3
1.3368,1.3368,1.2986,1.3292,1610,3
1.3215,1.3215,1.2375,1.3215,127,3
1.3215,1.375,1.3215,1.3673,21925,3
1.375,1.375,1.3215,1.3597,5732,3
1.375,1.375,1.2756,1.3215,33279,3
1.3215,1.3292,1.2986,1.2986,10738,3
1.352,1.352,1.2986,1.3292,10708,3
1.2833,1.3139,1.2451,1.2986,20450,3
1.2986,1.2986,1.2909,1.2909,2749,3
1.352,1.352,1.2833,1.2833,12174,3
1.2756,1.3292,1.2604,1.3292,6730,3
1.3368,1.3368,1.2679,1.2986,4333,3
1.2679,1.2679,1.2604,1.2604,9506,3
1.2604,1.3292,1.2375,1.2986,1506,3
1.2604,1.2604,1.1459,1.2222,29759,3
1.184,1.2222,1.1687,1.1763,30177,3
1.2146,1.2146,1.1459,1.1535,3992,3
1.184,1.2222,1.1687,1.2069,6743,3
1.2069,1.2222,1.1687,1.1687,5262,3
1.1687,1.1687,1.1076,1.1687,6041,3
1.1153,1.1535,1.1153,1.1459,27084,3
1.1305,1.1459,1.0922,1.1459,15726,3
1.1459,1.1459,1.0922,1.0999,16217,3
1.2222,1.2222,1.0771,1.1459,44976,3
1.0618,1.1076,1.0312,1.0847,50891,3
1.184,1.184,1.0694,1.1153,20110,3
1.1228,1.1459,1.1228,1.1459,1964,3
1.1459,1.1459,1.0999,1.1459,943,3
1.1076,1.1917,1.016,1.1305,13715,3
1.0542,1.1228,1.0236,1.1228,9855,3
1.016,1.1153,0.9243,0.9932,23878,3
1.0465,1.1076,1.0465,1.0542,5865,3
0.9932,1.0694,0.9091,0.9854,71570,3
0.9932,1.0542,0.9854,0.9854,5161,3
0.9932,1.0618,0.9932,1.0618,6932,3
1.0007,1.0618,1.0007,1.0083,7568,3
0.9166,0.9932,0.9091,0.9932,26401,3
1.0236,1.0236,1.0236,1.0236,14,3
1.0083,1.0083,0.9548,1.0083,2895,3
1.0389,1.0389,1.0389,1.0389,25,3
